utc_timestamp,actual,lstm_daily
2020-06-05 00:00:00+00:00,53.38891666666667,54.2655
2020-06-06 00:00:00+00:00,45.541916666666665,46.974487
2020-06-07 00:00:00+00:00,41.977833333333336,41.843616
2020-06-08 00:00:00+00:00,52.035833333333336,51.50643
2020-06-09 00:00:00+00:00,53.368541666666665,55.423046
2020-06-10 00:00:00+00:00,52.80804166666666,55.085094
2020-06-11 00:00:00+00:00,45.43991666666666,53.242355
2020-06-12 00:00:00+00:00,47.924125,49.39403
2020-06-13 00:00:00+00:00,44.011875,44.892033
2020-06-14 00:00:00+00:00,41.949875,40.821377
2020-06-15 00:00:00+00:00,52.00575,50.12961
2020-06-16 00:00:00+00:00,53.429458333333336,54.74582
2020-06-17 00:00:00+00:00,53.678333333333335,54.7451
2020-06-18 00:00:00+00:00,53.53725,53.838963
2020-06-19 00:00:00+00:00,51.67608333333334,53.572906
2020-06-20 00:00:00+00:00,43.67191666666666,46.24494
2020-06-21 00:00:00+00:00,40.69883333333333,40.83929
2020-06-22 00:00:00+00:00,52.505625,48.99819
2020-06-23 00:00:00+00:00,53.52220833333334,55.249657
2020-06-24 00:00:00+00:00,53.91020833333334,55.075977
2020-06-25 00:00:00+00:00,54.01170833333334,54.08031
2020-06-26 00:00:00+00:00,52.09558333333334,54.265366
2020-06-27 00:00:00+00:00,45.07666666666666,46.416214
2020-06-28 00:00:00+00:00,42.243541666666665,41.485847
2020-06-29 00:00:00+00:00,53.41575,51.56024
2020-06-30 00:00:00+00:00,54.909958333333336,55.846573
2020-07-01 00:00:00+00:00,55.505,55.963097
2020-07-02 00:00:00+00:00,54.709125,55.386982
2020-07-03 00:00:00+00:00,52.68354166666666,54.541077
2020-07-04 00:00:00+00:00,45.592,45.606617
2020-07-05 00:00:00+00:00,43.39675,41.689365
2020-07-06 00:00:00+00:00,55.133625,54.04457
2020-07-07 00:00:00+00:00,54.685291666666664,56.56275
2020-07-08 00:00:00+00:00,55.104875,55.693684
2020-07-09 00:00:00+00:00,55.3945,55.18597
2020-07-10 00:00:00+00:00,53.426208333333335,54.822895
2020-07-11 00:00:00+00:00,44.167208333333335,45.83501
2020-07-12 00:00:00+00:00,40.85633333333334,40.953716
2020-07-13 00:00:00+00:00,52.374125,52.420807
2020-07-14 00:00:00+00:00,54.32845833333334,54.7059
2020-07-15 00:00:00+00:00,55.505541666666666,55.67577
2020-07-16 00:00:00+00:00,55.20829166666667,55.45737
2020-07-17 00:00:00+00:00,52.81041666666666,54.889244
2020-07-18 00:00:00+00:00,44.54020833333333,45.777275
2020-07-19 00:00:00+00:00,41.50625,41.422447
2020-07-20 00:00:00+00:00,52.79208333333334,53.155575
2020-07-21 00:00:00+00:00,53.276583333333335,54.99094
2020-07-22 00:00:00+00:00,54.19566666666667,55.16735
2020-07-23 00:00:00+00:00,54.12329166666667,54.47599
2020-07-24 00:00:00+00:00,52.26320833333334,54.011875
2020-07-25 00:00:00+00:00,44.737,45.649883
2020-07-26 00:00:00+00:00,41.94233333333334,41.6213
2020-07-27 00:00:00+00:00,52.63529166666667,53.24993
2020-07-28 00:00:00+00:00,54.219,54.982468
2020-07-29 00:00:00+00:00,53.052791666666664,55.81384
2020-07-30 00:00:00+00:00,52.52008333333334,53.618114
2020-07-31 00:00:00+00:00,52.23954166666667,53.035164
2020-08-01 00:00:00+00:00,44.5025,45.8356
2020-08-02 00:00:00+00:00,41.176541666666665,41.48966
2020-08-03 00:00:00+00:00,50.44566666666667,52.406857
2020-08-04 00:00:00+00:00,51.178625,53.85086
2020-08-05 00:00:00+00:00,51.746625,54.079723
2020-08-06 00:00:00+00:00,52.382875,52.757137
2020-08-07 00:00:00+00:00,52.04775,52.812645
2020-08-08 00:00:00+00:00,45.48575,46.580936
2020-08-09 00:00:00+00:00,42.869166666666665,42.07061
2020-08-10 00:00:00+00:00,54.6035,52.238514
2020-08-11 00:00:00+00:00,56.6365,56.812366
2020-08-12 00:00:00+00:00,55.990875,57.33723
2020-08-13 00:00:00+00:00,55.857458333333334,55.8649
2020-08-14 00:00:00+00:00,53.67970833333334,55.641304
2020-08-15 00:00:00+00:00,44.944041666666664,46.6876
2020-08-16 00:00:00+00:00,42.82508333333334,41.367317
2020-08-17 00:00:00+00:00,54.020375,53.424675
2020-08-18 00:00:00+00:00,54.758583333333334,55.832214
2020-08-19 00:00:00+00:00,54.63254166666666,55.8684
2020-08-20 00:00:00+00:00,55.55325,54.80732
2020-08-21 00:00:00+00:00,55.057208333333335,55.403126
2020-08-22 00:00:00+00:00,46.34879166666666,46.78649
2020-08-23 00:00:00+00:00,42.733666666666664,42.37986
2020-08-24 00:00:00+00:00,53.55316666666666,54.441525
2020-08-25 00:00:00+00:00,54.91683333333334,55.650246
2020-08-26 00:00:00+00:00,57.705875,56.083546
2020-08-27 00:00:00+00:00,55.307291666666664,57.211117
2020-08-28 00:00:00+00:00,53.24854166666666,55.45896
2020-08-29 00:00:00+00:00,44.931625,46.16901
2020-08-30 00:00:00+00:00,41.910291666666666,41.55659
2020-08-31 00:00:00+00:00,53.905791666666666,53.45261
2020-09-01 00:00:00+00:00,55.16583333333334,55.665215
2020-09-02 00:00:00+00:00,54.910875,56.20031
2020-09-03 00:00:00+00:00,55.672583333333336,55.08757
2020-09-04 00:00:00+00:00,53.314375,55.079727
2020-09-05 00:00:00+00:00,45.69525,46.00761
2020-09-06 00:00:00+00:00,42.6595,42.19534
2020-09-07 00:00:00+00:00,53.26566666666666,54.27316
2020-09-08 00:00:00+00:00,55.5385,55.37864
2020-09-09 00:00:00+00:00,55.60166666666667,56.691765
2020-09-10 00:00:00+00:00,54.816375,55.665817
2020-09-11 00:00:00+00:00,52.94,54.684666
2020-09-12 00:00:00+00:00,45.99879166666666,45.99841
2020-09-13 00:00:00+00:00,42.39241666666666,42.24523
2020-09-14 00:00:00+00:00,53.828291666666665,53.922985
2020-09-15 00:00:00+00:00,55.284666666666666,55.635307
2020-09-16 00:00:00+00:00,56.118375,56.493202
